text	label	label_binary	source
Someone made a huge mess in the microwave in the break room and didn't clean it up.	0	0	Sarcasm_premise
Mr mcelroy, its pretty hard to take day in, day out in a marriage.	2	1	Idiom_hypothesis
Fear had changed him to a shaken jelly.	4	1	Metaphor_hypothesis
Allister knows nothing about wine, he is a teetotaler.	0	0	Metaphor_premise
I feel like such a great mother considering my daughter felt she had to hide her exam failure from me.	1	1	Sarcasm_hypothesis
The faint scraping sound is like a lullaby to my frayed nerves.	3	1	Simile_hypothesis
Shaun and Mike had not even looked at each other not to mention talk to one another during dinner.	0	0	Idiom_premise
It's awesome that my younger brother always manages to get the prettiest girls to date while I am still single	1	1	Sarcasm_hypothesis
Having a thin figure, he looked like a dry, overgrown blade of grass.	3	1	Simile_hypothesis
I hate it when my internet cuts off and starts slowing down.	0	0	CreativeParaphrase_premise
His eyes were like a winter's sky	3	1	Simile_hypothesis
Eventually, trying to make sense of the situation becomes more trouble than it's worth.	0	0	Simile_premise
I work very hard, some of my friends have no idea what hard work is yet they have so much.	0	0	Sarcasm_premise
They put up a brave face as governments become like tightening iron fists.	3	1	Simile_hypothesis
The courtyard goes like a movie screen with the film broken in the projector.	3	1	Simile_hypothesis
My heart thumps softly and slowly	0	0	Simile_premise
My daughter is being bullied at school and her teachers aren't doing a thing about it.	0	0	CreativeParaphrase_premise
And could we get your cell phone number to verify records by using an alternative source or method?	0	0	Idiom_premise
I told my kids to clean while I was gone and the house looked worse than before I left	0	0	Sarcasm_premise
Hearing it full whack katherine felt proud being part of it despite her only contribution being that of providing the investor.	2	1	Idiom_hypothesis
The things that come in between the two are unpleasant	0	0	Simile_premise
It doesn't make me feel bad at all that my friend purchased a BMW, something I can only think of buying in my wildest dreams.	1	1	Sarcasm_hypothesis
The greatest lesson I learned is that by doing what you love supremely well, you can influence the course of history in a positive way.	0	0	Idiom_premise
And the Spirit ,  stooping  earthward ,	4	1	Metaphor_hypothesis
She liked drama like a secluded monk	3	1	Simile_hypothesis
The others become full of life when you switch between them.	0	0	Simile_premise
He felt suffocated	0	0	Simile_premise
That might be typical corporate thinking when you were under the gun, but with technologies like these it was dangerous as hell.	2	1	Idiom_hypothesis
Most of law enforcement is now critical.	0	0	Simile_premise
But this isn't a case of giving paid employment to your friends, supporters, or relations.	0	0	Idiom_premise
I was sharing a house with 5 girls and all of them have boyfriends and hang out with them over the weekend and I feel lonely and down.	0	0	Sarcasm_premise
I'm on a diet and I ate three chocolate bars yesterday.	0	0	CreativeParaphrase_premise
I just found out that I've been walking around all day with a hole in the back of my pants.	0	0	Sarcasm_premise
The cake was really dry	0	0	Simile_premise
Lady Southridge was wringing her hands, doing absolutely nothing to overturn the bleak and miserable situation so that it somehow looks positive.	0	0	Idiom_premise
This one was too healthy to die in the middle of the night, he might need a bit of help to kick the bucket.	0	0	Idiom_premise
They said that the castle had been busy lately.	0	0	Simile_premise
It's totally great that my boss can afford a new Mercedes when I can only afford public transport	1	1	Sarcasm_hypothesis
Yesterday, when I was cleaning the cupboards, I dropped an antique tea cup and it shattered.	0	0	Sarcasm_premise
Light had allowed darkness to remain.	0	0	Metaphor_premise
Waiting for the test results of the biopsy of a suspicious mass made me feel ecstatic	1	1	Sarcasm_hypothesis
I was supposed to get 1 free month at the gym, but it turned out the promotion was expired.	0	0	CreativeParaphrase_premise
His eyes are green.	0	0	Simile_premise
He just appeared out of nowhere; dead as a doornail.	2	1	Idiom_hypothesis
My instincts allowed him to be very considerate and respectful of my feelings this afternoon.	0	0	Idiom_premise
I was trembling with terror when the next earthquake hit.	0	0	Simile_premise
My light bill was super high.	0	0	Sarcasm_premise
My favorite activity today involved running away from a swarm of wasps that were following me.	1	1	Sarcasm_hypothesis
I forgot to put up the leftovers last  night and ruined dinner for today.	0	0	CreativeParaphrase_premise
The blanket was rough	0	0	Simile_premise
I remember feeling really thrilled when I woke up on christmas day and realized that I did not receive any gifts	1	1	Sarcasm_hypothesis
He took away the air from the dilapidated house.	0	0	Metaphor_premise
I feel so responsible and proud about succumbing to my will power and eating McDonalds today when I swore off fast food this month.	1	1	Sarcasm_hypothesis
Hannah was pretty confident russ would  become extremely angry, but she didn't care.	0	0	Idiom_premise
My sister took my best friend to the movie instead of me.	0	0	Sarcasm_premise
I had to endure the joy of dealing with a lady and her 2 daughters that had lice	1	1	Sarcasm_hypothesis
He wanted to finish his remaining chores quickly.	0	0	Idiom_premise
I heard a knock on my door at 2 am in the morning.	0	0	Sarcasm_premise
I can't believe I didn't fit into my old wedding dress.	0	0	CreativeParaphrase_premise
I worked on this project for so long but it turns out my job doesn't even want it done anymore.	0	0	CreativeParaphrase_premise
I really enjoyed hearing about all the crime there after I went on a vacation to Mexico	1	1	Sarcasm_hypothesis
Not to share the bank with the table, or to take some minor part of it, but to go the whole hog.	2	1	Idiom_hypothesis
We must acknowledge the fact that she was kind to us.	0	0	Metaphor_premise
At work the other day, I lashed out when I should not have	0	0	Sarcasm_premise
Indeed, he was at times like an eel	3	1	Simile_hypothesis
I feel extremely happy that my best friend just got a bunch of money and I didn't	1	1	Sarcasm_hypothesis
People offering her the opportunity of a lifetime to get in on the ground floor of a great business opportunity.	2	1	Idiom_hypothesis
You can count on me to help you any time.	4	1	Metaphor_hypothesis
Alex leaked the process.	4	1	Metaphor_hypothesis
I don't know how you will manage to convince me that story because it sounds like a ludicrous tale.	0	0	Metaphor_premise
What about the idea that helping those closest to you should be your priority?	0	0	Idiom_premise
I feel proud and capable of managing my expenses that I can't even save up some money in my savings account	1	1	Sarcasm_hypothesis
He felt a deep sense of fullness in his chest.	0	0	Simile_premise
The weeks passed slowly until we could meet again.	0	0	Metaphor_premise
You are a chef who prepares onions in a world where crying is like Anthrax exposure.	3	1	Simile_hypothesis
I feel proud that the meal I cooked for my family didn't turn out well	1	1	Sarcasm_hypothesis
I oblige the reversal with tit for tatianna.	2	1	Idiom_hypothesis
It was a moonless night, the air was still and the crickets were noisy.	0	0	Simile_premise
I don't like it when mosquitoes attack me while I'm having a good time at the beach	0	0	Sarcasm_premise
A fly landed on the empty , staring vizor , and crawled across it .	4	1	Metaphor_hypothesis
It was so delicious when my friend put vinegar on his ice cream sundae.	1	1	Sarcasm_hypothesis
I was woken - again - at 3:45am by my elephantine upstairs neighbor, who was apparently getting ready for work.	0	0	Sarcasm_premise
Could not make them start an argument.	0	0	Metaphor_premise
Even though the snow was not deep, she felt herself to be significant compared to the mountain's grandeur.	0	0	Simile_premise
It's awesome that my boss can afford a new Mercedes when I can only afford public transport	1	1	Sarcasm_hypothesis
It was obscene, but she was drawn to it, like a moth to a flame.	3	1	Simile_hypothesis
I am so delighted that my son kept putting in the wrong passcode and locked my ipad.	1	1	Sarcasm_hypothesis
I keep getting disconnected from my internet	0	0	Sarcasm_premise
He may not have any success or improvement, in the life of perfect service.	0	0	Idiom_premise
He lay before the gathering sun.	4	1	Metaphor_hypothesis
The little bit of stubble on his jaw made him look wild and sexy.	0	0	Simile_premise
I feel amazing when I go to the mall and see people buying really expensive clothes while I can't even afford one item.	1	1	Sarcasm_hypothesis
The headline read, local celebrities under fire.	2	1	Idiom_hypothesis
I just found out the small company I work for is going out of business.	0	0	Sarcasm_premise
My soul was a lampless sea and she was the tempest.	4	1	Metaphor_hypothesis
I was thrilled to find my apartment flooded by my amazing neighbor who lives a floor above me	1	1	Sarcasm_hypothesis
Someone was stealing mail out of my mailbox.	0	0	Sarcasm_premise
She herself was the one who had let the genie out of the bottle.	2	1	Idiom_hypothesis
David’s eyes were like daggers at Paul when Paul invited his new girlfriend to dance.	4	1	Metaphor_hypothesis
I spent the last 4 days cramming for this final, but still ended up having to guess on some of the questions on the test.	0	0	CreativeParaphrase_premise
Unless you adhere to the rules, you're out.	0	0	Idiom_premise
Clementine was pinned like a butterfly in a glass case.	3	1	Simile_hypothesis
They were azure blue .	0	0	Simile_premise
It's fabulous how my thoughtful neighbor left his chocolate wrappers all over the driveway	1	1	Sarcasm_hypothesis
So my 3 year old is an absolutely adorable child for breaking my favorite eyeshadows	1	1	Sarcasm_hypothesis
The character knows their universe is fictional, everyone thinks they are crazy for believing it.	0	0	Simile_premise
Love to experience the beautiful moment where my company is getting rid of me after 10 years of faithful service	1	1	Sarcasm_hypothesis
